q	x	a	E_observed	E_K1	E_K3	E_K10	E_K25
11	346049108	2	2.76924979118	-0.124682452103	1.91659877349	1.82545040044	2.24335192397
11	362352235	2	-0.124239911442	-0.221153745508	1.68588581362	1.53456912986	1.07896625716
11	379423438	2	1.58205348764	-0.331875669361	1.16178184953	1.11504370604	0.987028120555
11	397298903	2	1.29138053073	-0.454111634952	0.384866117114	0.400071683932	0.520226976568
11	416016520	2	-1.08005489989	-0.583905367461	-0.563861467466	-0.826882059992	-1.24316669955
11	435615964	2	-2.49708759992	-0.71615018679	-1.57359567871	-2.42100694597	-2.29946399249
11	456138781	2	-2.72597987904	-0.844729441923	-2.51930510124	-3.73905572771	-3.04085762642
11	477628472	2	-4.00515103137	-0.962724377491	-3.27985027111	-4.04353431838	-4.23804147294
11	500130590	2	-2.85718366117	-1.0626817167	-3.75576722814	-3.1663878556	-3.54588450341
11	523692831	2	-2.06165376338	-1.13692923178	-3.88386890316	-1.80293923713	-1.6425691566
11	548365141	2	-2.33730228227	-1.17792455752	-3.64632264753	-1.05693705223	-1.43088136623
11	574199817	2	-1.76750687229	-1.17861982204	-3.07275934222	-1.53324038529	-1.65670092159
11	601251621	2	-1.23659261864	-1.13282329894	-2.23511074601	-2.75448592169	-1.77204556319
11	629577895	2	-3.00379059004	-1.03553867662	-1.23606020214	-3.47057643437	-3.31613650974
11	659238680	2	-4.91142360026	-0.883263206862	-0.193026849764	-2.66753811715	-3.58685050579
11	690296850	2	-2.23097718006	-0.674227569291	0.779691323424	-0.438482086985	-0.709912158129
11	722818239	2	1.89682504128	-0.408563130839	1.5877296182	2.04246677931	2.22046826685
11	756871780	2	4.83039933937	-0.0883856717819	2.16976587742	3.44139816151	3.8843210552
11	792529658	2	3.4937443971	0.282211143142	2.50493457	3.30324936412	3.97220370774
11	829867457	2	2.13869653366	0.697254306386	2.61353944372	2.33367006454	1.75378683947
11	868964320	2	0.71220319882	1.14907924209	2.5511907585	1.71779571969	0.817112229934
11	909903122	2	2.96118342106	1.62859910681	2.39757233309	2.10043450611	2.64466607143
11	952770639	2	3.76430869137	2.12564321201	2.24188919709	3.11072269097	3.34084593908
11	997657739	2	3.42443373272	2.62934881063	2.1675185999	3.79582756133	3.57522697382
11	1000000000	2	2.83756680206	2.65498146944	2.16719127048	3.80693041514	3.6289852419
11	1044659568	2	2.9555839536	3.12858685713	2.23841640584	3.52410421334	4.47032946544
11	1093875756	2	1.76830371306	3.6124009379	2.48942674358	2.54675554662	2.17836400891
11	1145410625	2	0.573187133996	4.07043720017	2.92189086447	1.76283755701	-0.0824137016884
11	1199373415	2	2.1187583728	4.49334379616	3.50499459103	1.95100960255	2.95760233811
11	1255878508	2	6.33764378081	4.87311953326	4.18230675866	3.15952687933	5.05624783829
11	1315045680	2	3.0629883107	5.20339448802	4.88211748915	4.74164957257	3.36136277521
11	1377000346	2	4.05462084789	5.47962844916	5.52962397961	5.92895830889	4.77614956732
11	1441873832	2	9.28053725426	5.69921797913	6.05881944027	6.40445522237	7.695098717
11	1509803648	2	5.28704887805	5.86150744685	6.42212986518	6.41686916932	6.60835074742
11	1580933787	2	5.5508962576	5.96770489191	6.5963615969	6.42787358993	5.60944470729
11	1655415021	2	6.3911316019	6.02070860834	6.5842573341	6.66691356614	7.03327704403
11	1733405228	2	8.39505358039	6.02485541436	6.41176677872	6.97277883774	7.25810532503
11	1815069724	2	8.87231286272	5.98560574986	6.12186942387	6.9928271867	6.69205385837
11	1900581611	2	6.37105923618	5.90918431015	5.76631509	6.50935987937	6.48986019618
11	1990122151	2	6.96904179475	5.80219730108	5.39688966548	5.61513049877	5.46980632179
11	2083881140	2	4.2492378139	5.67124867937	5.05774555068	4.64221191797	4.75296416979
11	2182057319	2	5.19261187446	5.52257764703	4.77999290244	3.95028160597	4.51405443503
11	2284858792	2	4.54432579391	5.36173841353	4.57921450208	3.73798201221	3.37515634411
11	2392503466	2	3.95591653445	5.19334066013	4.45595808097	3.9670752654	3.2480688292
11	2505219515	2	4.89456101089	5.02086552813	4.39869790527	4.40097360308	4.88564241788
11	2623245863	2	4.97967369328	4.84656746071	4.38834674162	4.72679945124	5.36291668528
11	2746832689	2	2.87376390401	4.67146707121	4.40320822812	4.7228109179	4.36927933517
11	2876241959	2	4.31285350219	4.49543471763	4.42330861369	4.40177199563	3.9650333381
11	3011747983	2	2.84756476394	4.31735894856	4.43330708539	4.02973381583	4.14971177823
11	3153637990	2	4.96580016969	4.13538874783	4.42358629992	3.96309821296	4.12375445153
11	3302212744	2	4.05060704005	3.94723381357	4.38957572263	4.37877166845	4.31313636232
11	3457787179	2	6.80174221882	3.75050338057	4.32976224985	5.09079774574	5.31540297262
11	3620691064	2	6.49263963117	3.54306136076	4.24311364151	5.62042508851	5.9618568929
11	3791269706	2	3.79699149709	3.32337416266	4.12673056979	5.50124919307	4.83228694761
11	3969884679	2	5.31441320431	3.09082752716	3.97444317288	4.60372610466	3.78865766235
11	4156914593	2	3.65159826715	2.84599003411	3.77680881761	3.23456922848	4.19533062193
