index,gamma_refined,abs_zeta_prime_sq,residual
64000,50336.353431055651615378576137,117.347152960404939661294960019,3.11444580959185818357678097919e-21
64001,50336.7723729097910269423007385,93.9059620466473091182840460727,3.58106861909604112368523516563e-22
64002,50337.7019789703106232685725296,115.270779433637534115152960145,4.3707322518338689352329464921e-21
64003,50338.3657591856134190686331756,47.5585676122868441082581566673,1.42687875516479460658474619913e-21
64004,50338.9066450419499872550902828,48.4537102577697875715493831204,2.13622762561659770169825472505e-21
64005,50339.7757364951664869480511934,31.1042556055176353097880182346,2.03519203223612757393118472171e-21
64006,50340.2285598119945801655001418,26.690090092430726761690543973,2.48029008469144105715014171659e-22
64007,50340.9033613628579160338133417,77.5803408601963926047219353401,3.33049385284478436868625696657e-21
64008,50341.8509851926339474205363831,76.6601033057941734095893510495,6.39995568934539824567641177856e-22
64009,50342.5908649102560533561767516,14.5860112070499966321989960271,1.44976335659821853160300140227e-21
64010,50342.9847710991153610119905105,11.0969653578029825428094122593,9.94546200201870512426167608845e-22
64011,50343.6250264563366634596228784,27.1270707141273354537090070128,2.2874437393765940269922224522e-22
64012,50344.2840406601363482576059836,38.9278366535466229322258200526,2.98620832274086894286457353197e-22
64013,50344.6839881888082980801900525,127.403145380001294094552950316,4.41229611773654636261251570308e-22
64014,50346.2093075864755845081673213,778.167053754548140260240636366,3.35044665078367136958605243592e-21
64015,50347.1277456178246335101083493,14.0382178343525055538060521555,1.19640366312703424642267357186e-21
64016,50347.3409342654380272408366808,9.70719827943283615219610346094,8.08184343893605283564321353708e-22
64017,50348.1073044633515004772152424,35.6792399119484749732361445848,2.38370744387984953023538488797e-21
64018,50348.7919449024575580199597745,26.2144154324851926898860940097,1.61229056789146200289262577223e-21
64019,50349.3606031519785666231156419,30.0246411231962179812487298135,1.06117748378327818280394753977e-21
64020,50350.2283331449471007500819294,17.2034744072501550774886038151,5.59163415893195931150197229105e-22
64021,50350.7224296938557165521256155,7.14174071854169426857076378935,5.83057952928934735540213266126e-23
64022,50351.0601125407943156639532002,17.3860291973587816454127505082,9.27399628631741214409862520402e-22
64023,50352.1387167153693217680228289,223.16587575069966717826808211,1.73197781508471260244666524936e-21
64024,50353.0851366982698138410645837,20.4150614606710905966898918211,6.79750246756724728721059363305e-22
64025,50353.2790431252332424612777729,21.9290630529299665121732004901,7.9290850977797658483403795378e-22
64026,50354.3303776941815559902306244,310.743415849079220758876054291,1.23642846538676183974002066446e-21
64027,50355.2104549202696596050241026,109.264835412419712684033820143,3.40066144152064205080014878376e-21
64028,50355.8456882196690399737486538,24.4560788603059412159472611263,9.69224974495047427470140443577e-22
64029,50356.1899980985861856902223079,32.7867642207815767182485957452,8.23366211615880159783163912332e-22
64030,50357.08161871505557820725548,216.916589530332003346491094595,3.20924455010276084163790689364e-21
64031,50358.1056552228224048210379929,71.4050603466057226165327296308,2.65770094515847303900621712033e-21
64032,50358.6647495530389422044964895,22.6744398004150190872579889542,2.8535787212296430162965275374e-22
64033,50359.2426448015608017438845453,17.1946709250612261891877157541,9.59154809390595352453261804466e-22
64034,50359.9193457989825570839039023,12.527243112378289574159709688,1.16745935290741010787042196688e-22
64035,50360.4573197043017479013439535,9.9723351734452248806255693708,3.91901695238956279737554820491e-22
64036,50360.9037726372801043966380958,26.2197494146582619210834761074,6.84242089379164671567122829205e-22
64037,50361.8041566055753103931305126,191.155745259954969968640031143,4.78216536566439796195209374312e-21
64038,50362.6976696620388360321151234,132.193611334044043611886740354,1.67046951737675897469441379332e-21
64039,50363.1363664269199701794523446,178.251647687605890843353846607,2.98168917128395332030586136365e-21
64040,50364.123535940252070401160702,753.810853981780233819530048615,7.21677301185262146717404020731e-21
64041,50365.3052745623672895310480611,51.1575714692243078454083509473,1.08492061803911055343752119051e-21
64042,50365.7058517139504283715952649,15.2434939845692991189866167286,4.73052278726386139894626119023e-22
64043,50366.2715515068077953122760517,14.7453700453977091912410215148,3.94803207246011675442697127482e-22
64044,50367.0159514355463705196586435,2.85259169708567000591467831844,2.21237299123074094102746655267e-22
64045,50367.2023439849582126563419889,3.75738886776813177343734058838,2.78358156654945142171088624482e-22
64046,50368.3034860513575040582057977,51.3149369388132458755530906893,8.91818504020777009138130154721e-22
64047,50368.757371465958982695790485,66.5111131447642376853812519415,2.43509234268365638169214266567e-22
64048,50369.8424288715662786617657649,80.5657869051498277931165434591,1.14116940115939902902908073827e-21
64049,50370.5167409100474267996701174,8.04008856766269653242157088491,9.89997557855199824041318225215e-22
64050,50370.7409465601618207946703386,9.76101124008057187016235943631,6.26008487400228622277841530044e-22
64051,50371.7292054765635736705485802,77.030636939174301036666412731,2.32616696605101064269321075563e-21
64052,50372.173892673410555452490781,130.62774045210206358581483059,2.66001098892149387778341576885e-21
64053,50373.4396216934776312831992027,80.6407044155367129071030646074,6.02124205149941629846330896141e-22
64054,50373.7272518059838287589409843,72.0341410085589296071183922695,3.06637335208271086404716193587e-22
64055,50374.8001024190904852294976727,179.673052709066198520255911932,1.47331824507896141979224181293e-21
64056,50375.5303271443109810696343005,46.2412077817489345040772397995,9.23308442961273296118108958074e-22
64057,50376.1337449716775270918950761,14.3145720594549871570026730605,3.92883281226775985894629262821e-22
64058,50376.5414381164099850291092859,18.9604191452925505814121198759,6.78140788412164799038723836377e-24
64059,50377.468170972541100179567105,38.1948215078104893706172935136,2.15585789534616729338940714421e-21
64060,50378.1586017826744343768592911,12.9703331169320370546508999174,4.97508723847857325495160707613e-22
64061,50378.7044341545418558382702343,4.22270306346138877982419374552,2.96082840161509432900791257615e-22
64062,50378.9901091061945081514563678,7.75661193043952152053275900321,1.23448767715587268565347856088e-22
64063,50379.8050516564695126522828418,189.421394942420242932185229085,5.3602161178386275769115502663e-21
64064,50380.7060820859249361241073949,866.688979420710322534400740792,5.37463782919321019278727902121e-21
64065,50382.0108628325446704803864345,97.7307054903878043050234666383,2.91060843524494936799457043997e-21
64066,50382.3924586695115568245729734,37.9810116043737115790741971192,1.403494819005302453592185031e-23
64067,50383.0794733703659335902003185,29.739810059248417016873495428,1.23403385341947659350313248413e-21
64068,50383.5273569300805289807614652,43.683018642349517162449816513,6.79568332601864488986538873243e-22
64069,50384.5432957879069038231311371,55.7972763842330347117145306032,2.25514856270818781821293101618e-21
64070,50385.0954319680701651698408974,26.9547213621523875162862291273,1.86900437134681918429248722845e-21
64071,50385.6151806065974298447759914,46.3945694084514808273510380486,1.93057188908944216606143534821e-21
64072,50386.5980645111291950403590139,51.7337396130851781506101682957,1.50360878756024987852138731612e-21
64073,50387.2313985794620007233235349,11.8269963955288013704983465274,5.1679536025334681377057682894e-25
64074,50387.5376568074105619840185194,17.8374762672334395613092838054,1.27662998930107512132093206544e-22
64075,50388.7499876381456960794333701,25.4885317992849520401247234881,5.03751250663371293744962034524e-22
64076,50389.1347831816948552940729757,11.5657845666051892307471123891,1.35170553806600090440591438608e-21
64077,50389.5553359699231907635565538,36.278756954241659970451625589,4.91882010322047437954611143592e-22
64078,50390.4850104130085900117599054,351.344886496754067951891766956,2.3955605415547581204176369383e-21
64079,50391.3106544347904314871717392,613.118665886774522750347247366,9.59944724004016320539631838461e-21
64080,50392.3685242018829662520477761,188.033984657384988713608781183,5.1051347648064372076601647585e-21
64081,50392.8999072810010556082899955,86.9930908697222653895855039855,8.98180687277573751643409703949e-22
64082,50393.7138054512029827989279865,42.2367810724654759656117082674,1.17881646501492781052766741955e-21
64083,50394.3656139156679918056344684,11.6233103294467507458279058534,1.40419581750085806012651693678e-22
64084,50394.9154902768220631440102084,4.0009292688874314254255342334,3.7303645779370649402544099825e-22
64085,50395.2833974500415139521333094,5.60112347890743376814141415222,2.66577583444939793041458153124e-23
64086,50395.917291842651709161138992,40.9170171416947297979129675343,6.01690406316670876386566793288e-22
64087,50396.8332888178707351387671724,153.925922728521190954627873452,3.66819043869417217777522871492e-21
64088,50397.7026317816939686719296337,73.4725612195928270845870259976,1.07264454933485217863123449748e-21
64089,50398.1884575674132402682509398,61.1060148941013524057840410179,2.24671395916406685911673953646e-21
64090,50398.8342146821787635407284072,181.863706823134171606667845502,2.38831807890169105196459941248e-21
64091,50399.8104295149837034193846452,283.025042092643396430344358168,5.7496799037619517847796869294e-21
64092,50400.4821086333344196538403909,222.133118608157838732205295677,4.09494481117586613063308416489e-21
64093,50401.4333142816297045074289902,65.9802505265416042711544812282,6.4750023602749619691928201853e-22
64094,50402.0301700047763803232149989,10.39450736719180338498282896,1.2303332194773107317229158684e-21
64095,50402.3565489015334649732661496,11.130051818478844641146774994,1.66043869375700322072757171585e-22
64096,50402.9730444883936264152652972,91.7129314971541887978706876105,1.13014253461740115725661705186e-21
64097,50404.3317044278862650713670891,42.163749537558355000705194051,4.67634573669974881749604111276e-22
64098,50404.7700442621394132790153508,12.809675594125960051813257451,4.43159843334216340079434862288e-22
64099,50405.3996313095663621002994407,5.65172149820413200979608454265,3.283049778178779732424946614e-22
64100,50405.7444617374184944994798465,8.0594775923833049432981275777,7.23922863255583576294696479707e-22
64101,50406.5607598716696847441255934,43.9304604308636666869666397723,3.18579956226426082584316675296e-22
64102,50407.2545964188800765812699111,44.3180607238772362902362815131,1.94227989246760010546902044261e-21
64103,50407.6836137584741072016692153,107.911378982000160227227444704,1.63345878339320398970704171944e-21
64104,50408.793216977086317785199461,965.320963129914418475509433902,4.19062901680019162287125375199e-22
64105,50409.8104369037715342467312321,348.479521435221723185783526758,7.07911989787719049734746800192e-21
64106,50410.6008989768091373595010599,31.1873457435298085782144804547,1.56155206922125028512484509318e-21
64107,50410.9725757909522422677808383,19.0816559532685251376087078342,1.74064780426139577698075441144e-21
64108,50411.6464395975628673843871283,39.4317128004280813918482729247,1.19791100853992037358679381726e-21
64109,50412.4519384673842465335649858,26.518682972678085625061426699,1.95487838803948406671332234003e-21
64110,50413.0390863518996214346335016,12.0659871048887507184434463421,2.53903314391891007845332300403e-22
64111,50413.4630785491708957792904144,20.6476145899022791526383299479,7.68790196029672755322605477319e-23
64112,50414.4656826376872330645146666,27.601103779973236127242521548,2.6243311815856074274777596419e-22
64113,50414.8150135581676826982838302,32.7063492470833051654718860389,9.08569300150540603582469008952e-22
64114,50415.72497760382998541637577,177.842571800226224670830975555,3.64773762385427921448358706521e-21
64115,50416.539950545082992816211093,149.09150872778227291239258203,5.11291448666164017268981690801e-21
64116,50417.3036291379790683973336811,50.0163375150818796579537661462,2.59189782315689945691100910026e-22
64117,50417.702529410695472656312073,59.9913811593344793002024088762,6.0905306684276116567142729452e-22
64118,50418.7539565399403261649110458,34.3790602007448965791095564438,1.77391743032967608073300804373e-21
64119,50418.9763753430648197688208863,42.1148999334458820745982570097,2.54591014699362876882703468268e-21
64120,50420.3693832460238108634395187,146.733832063339987741126667973,4.20318785711343576963005731842e-21
64121,50420.9479370756820494762615282,31.748428999170270719697562953,1.22566163122353664413107393725e-21
64122,50421.4634865014907841171226602,24.7108823598206043317892821098,1.86730573066811231794955777327e-22
64123,50422.2896342390186569653326342,6.88971137266150211998488848313,1.52407715368579620933388227131e-22
64124,50422.5531704548585421363492768,7.88042585465544439014702268224,1.02912568391601626360711857531e-21
64125,50423.525760579169123777071064,41.2158264100591164920936348274,2.58585664061675222376501221545e-21
