index,gamma_refined,abs_zeta_prime_sq,residual
82000,62760.1766989204961332152370541,42.2816849505872277953848632407,1.47080285461818434511646289654e-21
82001,62761.1479797503655898862505063,22.6679182865914145317211160885,9.55475030382181240165558805116e-22
82002,62761.4784622973751645402156351,21.368044648176068291078719812,4.30241024041475459304834822078e-22
82003,62762.2283866715165354148618016,92.166968920150027808122571835,3.35837525248468410475887897615e-21
82004,62762.8208721198608944064107431,240.20427516382251812100529287,2.93868911170491897696812046981e-21
82005,62763.7548477265303184759846978,860.249406302645688696304746219,1.15347632797135107332919694002e-20
82006,62764.9065706843842928705155727,104.302359488116552349865835399,3.86233399871286799205360349443e-21
82007,62765.4024462042234692523798382,19.4729518570609986368704328165,1.13048417303577673092210117974e-21
82008,62765.8973721457202331688593844,9.48114860546763211544943750724,5.65519345317553496973260658744e-23
82009,62766.2635755995680040691515632,19.9902065426667142841386681036,3.0343821278937237143179886927e-22
82010,62767.2152752074695346244747718,118.367817521617994564490050776,3.25638151261815376484147395025e-21
82011,62767.9359767059924666855750311,90.9516254462533832211564145814,3.11697464633586459210894575755e-21
82012,62768.6502989540120083622701916,57.5874163637078300390178882495,8.43145173817179788111402681856e-22
82013,62769.2584298436644424325782337,48.4081645203703580206820693994,1.44900650537091178008424354573e-21
82014,62770.0614951099998233307218388,21.9191120739908686874997018383,5.27763893087329121233435663049e-22
82015,62770.6090506823927204778816993,5.2947785598149480923383029897,3.27099601400755623396534046592e-22
82016,62770.8760331272764968125092361,8.77242346480202527044900198448,3.7565600300041279664975975956e-22
82017,62771.7306291335842148097052805,172.966203593163970761485284165,1.65030973365650563119973072936e-21
82018,62772.7277429843742711742552202,59.2821084092092581571245807579,7.16094647678135499681422457301e-22
82019,62772.9546716462678707532992958,76.1572857794000482576496305943,1.51493632449629871755923733004e-21
82020,62774.3709558948862558389992531,304.291250903665846114732286177,3.656252576597697916540428319e-21
82021,62774.9897766652996254309327289,45.8803671529304115173271093278,1.91053718853654318541113273804e-21
82022,62775.4070823502264040887904114,39.8231216408356331626997771743,2.53632037356098174340302253603e-21
82023,62776.2444273069480208403637614,48.0596676350640607934021806392,1.10291123992348501535448977967e-21
82024,62776.8767994156066208898367152,24.1026734409547525460119705256,3.47259838139583491952577003626e-22
82025,62777.5438774488352879938323817,9.28412177175808270965402354439,8.93487704013364351385002979373e-23
82026,62777.9890251526263885915246391,7.33760094213449427709060145621,9.40437150326774613267227969104e-22
82027,62778.5348475136867606614849176,14.9647462249670511243067481464,4.74858878630054321504480109767e-22
82028,62779.0038966045833011296897447,70.4197494363573742602352465033,1.98856472700077742515939036747e-21
82029,62780.4253243431346629120424894,113.377854518489261459463050569,3.20384311087705555440315695638e-21
82030,62780.888514784247987608000592,32.336453262361439804026731391,8.99988297385300805863781082602e-22
82031,62781.315102572214648386414442,54.405606492798981265272419189,1.11260922600391278697235954947e-21
82032,62782.1502232986216943787739306,211.707130914450390291388455383,5.55629964669855237164224872215e-21
82033,62782.9203469193669481739773566,226.712244676091361705686044836,3.50218046150783015146476808058e-21
82034,62783.6823363696219454375525543,155.915847705888432262605634923,1.49143352052597673512358809654e-21
82035,62784.3752407297905020407578866,88.7778470965912562617064041685,3.48350155444657932081683807805e-21
82036,62785.0052956025856318910636202,68.1029254734602761643809032092,1.14223546442987925310087905243e-21
82037,62785.7417050001808783752361226,38.3089390899518877050611863798,8.18132149616174849783002130277e-22
82038,62786.2029055705895952363205495,46.3039821912825445832662348774,2.11949678756126858162788419096e-21
82039,62787.243266817034191132634899,18.906004172663982087840011139,1.38879645231149269471388716981e-21
82040,62787.5776410012255942328170003,13.7620205301107605941744110253,1.50037605968944917781487297952e-21
82041,62788.4473459997707742902879619,8.86571185471631893285066852829,1.20750978876137462288367757625e-21
82042,62788.7666882030770378167089693,8.00465591971347805223292014854,1.72948115979691523573952184384e-23
82043,62789.3478440999403423983096595,50.628977283096915304762879022,2.19777445881334436432150447568e-21
82044,62790.1665596624187694915629837,251.453211658647790716707357574,4.96836393433688357588948010249e-21
82045,62790.8574456625662628541368407,711.00186762969126121060761907,3.48565282250105639356780315753e-21
82046,62792.0601840178665475014880352,547.938184943011019891358492097,7.03813301771568906631435761247e-21
82047,62792.842327984817750926729142,46.2531162469240310724096811786,1.57305627230050557243020517091e-21
82048,62793.2383789371330892573552552,25.3901937394712531508269007571,4.90563792473858938391014371857e-22
82049,62794.0677844087136017778393184,6.61762951714416754277527382957,5.47458162105278967599550205806e-22
82050,62794.3430392041884482348957721,5.8733030106286333212979110459,2.18420151921310291724171236066e-22
82051,62795.0060851025377623722331681,36.4652462919609626683764671167,5.94401498841268803699458498914e-22
82052,62795.7616823309249103482727425,89.450395683562406759736236499,3.86968105471762158688760240683e-22
82053,62796.5692585225704148405148509,88.7060053620091347415955937085,5.48417786379120527439596490934e-22
82054,62797.338743940728054794012119,22.9682243918069418346409906104,9.32981893137941010249814004393e-22
82055,62797.7230754318074601036051474,19.1098934496518295345463899873,1.59376776364515150439471919272e-21
82056,62798.3020027777629764630618932,84.3776927075925601778795673846,2.20775634273338634165817494611e-21
82057,62799.3766454639518618740864684,70.681297967641203283469830686,3.00636991233322679222476842797e-21
82058,62799.7009535553868189855071883,77.1188568981616916110398048151,3.2189202523829366354907946482e-21
82059,62800.8826361823052006363835585,45.7761402306651587497962597517,8.39418672944896790606719679508e-22
82060,62801.1457032677543452079716853,38.9732161348201229642515619949,1.6376901396861334587455883638e-21
82061,62801.9773960920280140169268792,213.7366225404108874508698581,3.05734566679811993399706216287e-21
82062,62802.7115679369072966906815052,301.815800749049142628770426873,4.30511557544709371226076581821e-21
82063,62803.8499279615584916473116417,26.529001341146975186574000102,1.31135274128510621428555223165e-21
82064,62804.2875735966096562252478441,4.32283767390458600461018339122,8.77455524544678325660125236613e-22
82065,62804.6617285209963945974243446,4.05373816234606899947085161739,5.35434906021507170460519272941e-22
82066,62805.1912599649509612666189817,14.4984081420751098958174711137,8.16816377975541841008241359138e-22
82067,62806.0174844997505002228534432,32.5460157873612997076178339744,1.78559571416207283866949961714e-21
82068,62806.5623754397391090736928889,40.6787031824796554457860273418,1.80144833342475803539462600151e-21
82069,62807.304034833717101645691102,61.2578696049087502631667362497,2.71259873287964930091767849069e-21
82070,62807.7619986009630759645889599,137.058079396290006260151722768,3.24862872326086434849859954131e-21
82071,62808.8556915465933260933882498,571.187493136674185149693517565,1.58570060420418110230000177492e-21
82072,62809.604346060093661722309761,338.539172354304787954601332126,5.86401030368632569149843973129e-21
82073,62810.5181488024343462840336132,27.0601162355673564117325474745,1.02500137486986363798377457059e-21
82074,62810.7514902302125566860259585,24.7966403222249718930653208317,1.728434604808653879776934861e-21
82075,62811.8072572359749378429803603,50.5186963648655025279433689024,1.65649546966594844406024378062e-21
82076,62812.3439416673556193003484177,17.7212827958158784021296834442,8.4573051601501901932508703444e-23
82077,62812.9083119254455390618997474,9.36858904023870020672749230532,1.28699486389286184465449101832e-22
82078,62813.2364325451573587132906214,20.2287954478861632984202474475,3.22699766703010821744530235994e-22
82079,62814.5297315561979263891814069,25.3788666182747007885361151644,8.78910552345295918149946792214e-22
82080,62814.7987056626978849634675478,20.4018660172583533418406360501,4.73727328056786042949930159481e-23
82081,62815.6413586237027239557825072,79.6817758178608234520322672625,9.63755570904689200981979847945e-22
82082,62816.454336243183100063883371,26.0717407936308415147891479454,3.30108298583707006831115724989e-22
82083,62817.0263101608892281005137974,2.31444453084296371329974745388,7.32468013270960272650906511687e-23
82084,62817.1814618033330949966360925,3.07692330723511046872091640546,5.41166948705603997303692363173e-22
82085,62817.9030583012629363628437408,275.338344155463478182784825026,6.94002785672984370733492346442e-21
82086,62819.3822275894630292584366963,439.016228174603507463127256184,8.22286278062580173750237644178e-21
82087,62819.9481500197046308111009782,118.05399304617327613256083733,3.75804088610842041637127458286e-21
